userId,itemId,rating,timestamp
58,78,3,2025-05-13 22:07:47.270822
58,91,2,2023-12-08 22:07:47.270834
58,177,4,2025-07-05 22:07:47.270848
58,427,3,2025-06-23 22:07:47.270882
58,13,3,2025-09-20 22:07:47.270896
58,423,5,2025-08-08 22:07:47.270909
58,291,4,2025-09-19 22:07:47.270922
58,343,5,2025-04-13 22:07:47.270935
58,478,4,2024-12-08 22:07:47.270948
58,84,4,2025-09-24 22:07:47.270962
58,298,4,2025-08-09 22:07:47.270974
58,347,4,2025-06-27 22:07:47.270987
58,35,5,2025-08-13 22:07:47.271000
58,357,3,2024-01-13 22:07:47.271013
58,312,5,2023-01-06 22:07:47.271026
58,92,4,2025-09-14 22:07:47.271039
58,97,5,2025-09-07 22:07:47.271052
58,145,3,2025-08-27 22:07:47.271065
59,153,4,2025-09-14 22:07:47.271130
59,177,3,2025-06-08 22:07:47.271149
59,290,5,2025-02-02 22:07:47.271165
59,280,4,2024-08-10 22:07:47.271179
59,298,5,2023-07-27 22:07:47.271192
59,63,5,2025-08-26 22:07:47.271205
59,342,2,2025-06-23 22:07:47.271219
59,214,4,2025-03-16 22:07:47.271232
59,34,3,2024-09-10 22:07:47.271245
59,432,3,2024-05-24 22:07:47.271258
59,455,4,2025-10-06 22:07:47.271271
59,366,3,2025-09-17 22:07:47.271284
59,192,1,2025-01-31 22:07:47.271297
59,176,3,2024-10-09 22:07:47.271310
59,30,3,2025-10-02 22:07:47.271323
59,178,5,2025-06-05 22:07:47.271336
59,398,4,2025-07-19 22:07:47.271349
59,110,1,2025-07-08 22:07:47.271361
59,29,4,2025-10-06 22:07:47.271374
59,127,4,2024-07-18 22:07:47.271387
59,225,3,2024-05-04 22:07:47.271400
59,478,2,2024-10-24 22:07:47.271413
59,211,5,2025-08-10 22:07:47.271426
59,19,5,2025-06-23 22:07:47.271439
59,383,2,2025-04-12 22:07:47.271452
59,251,5,2024-07-06 22:07:47.271465
59,313,3,2025-04-19 22:07:47.271478
59,352,2,2025-06-07 22:07:47.271518
59,284,4,2025-07-25 22:07:47.271581
59,249,4,2024-05-22 22:07:47.271604
59,375,4,2024-10-18 22:07:47.271620
59,67,3,2023-10-29 22:07:47.271634
59,347,2,2025-04-15 22:07:47.271649
59,250,5,2024-11-06 22:07:47.271662
59,91,3,2025-06-28 22:07:47.271675
59,215,4,2025-07-25 22:07:47.271688
59,15,4,2025-07-05 22:07:47.271701
59,389,4,2025-09-16 22:07:47.271714
59,293,1,2024-10-13 22:07:47.271727
59,325,4,2025-04-26 22:07:47.271740
59,401,4,2025-09-09 22:07:47.271754
59,338,4,2025-08-17 22:07:47.271767
59,224,5,2023-05-27 22:07:47.271780
59,13,5,2025-05-11 22:07:47.271793
59,446,4,2024-02-25 22:07:47.271806
59,272,4,2025-03-19 22:07:47.271820
59,429,4,2025-02-04 22:07:47.271837
59,494,4,2025-02-28 22:07:47.271850
59,70,4,2024-11-11 22:07:47.271863
59,108,4,2025-01-08 22:07:47.271876
59,209,2,2024-08-17 22:07:47.271889
60,110,4,2024-05-26 22:07:47.271968
60,95,5,2025-08-20 22:07:47.271988
60,236,5,2025-09-12 22:07:47.272002
60,447,4,2024-08-06 22:07:47.272015
60,130,2,2024-09-24 22:07:47.272029
60,69,5,2025-05-21 22:07:47.272042
60,287,3,2025-06-27 22:07:47.272055
60,460,5,2025-08-24 22:07:47.272068
60,18,4,2025-09-21 22:07:47.272081
60,446,3,2024-12-24 22:07:47.272094
60,386,3,2023-06-11 22:07:47.272107
60,93,4,2025-05-16 22:07:47.272120
60,176,1,2024-01-20 22:07:47.272133
60,117,3,2025-05-07 22:07:47.272147
60,417,4,2025-06-23 22:07:47.272160
60,384,4,2025-03-06 22:07:47.272173
60,377,3,2025-05-23 22:07:47.272186
60,328,5,2025-06-13 22:07:47.272199
60,367,3,2025-07-25 22:07:47.272212
60,219,3,2025-09-12 22:07:47.272225
60,107,4,2025-05-06 22:07:47.272238
60,266,2,2025-04-06 22:07:47.272251
60,119,5,2023-12-13 22:07:47.272264
60,20,5,2025-08-08 22:07:47.272277
60,378,1,2024-10-15 22:07:47.272290
60,283,2,2025-08-23 22:07:47.272303
60,371,4,2025-08-30 22:07:47.272326
60,471,5,2024-12-12 22:07:47.272341
60,462,5,2024-11-04 22:07:47.272354
60,224,3,2025-01-20 22:07:47.272367
60,141,4,2025-03-03 22:07:47.272381
60,323,2,2025-02-06 22:07:47.272395
60,373,5,2025-09-30 22:07:47.272409
60,264,2,2025-09-12 22:07:47.272423
60,57,4,2025-08-01 22:07:47.272436
60,294,5,2025-06-02 22:07:47.272449
60,461,4,2025-01-29 22:07:47.272462
60,410,4,2025-07-13 22:07:47.272475
60,8,5,2024-12-10 22:07:47.272488
60,413,1,2025-09-07 22:07:47.272569
60,91,3,2025-07-14 22:07:47.272593
60,351,3,2025-03-02 22:07:47.272617
60,341,5,2025-08-27 22:07:47.272633
60,229,4,2025-07-09 22:07:47.272647
60,191,4,2025-03-29 22:07:47.272661
60,166,5,2025-08-27 22:07:47.272675
61,472,3,2025-05-11 22:07:47.272739
61,315,3,2024-10-25 22:07:47.272768
61,427,5,2025-01-24 22:07:47.272783
61,491,4,2025-05-03 22:07:47.272796
61,477,3,2024-10-11 22:07:47.272810
61,499,5,2025-09-28 22:07:47.272823
61,490,4,2025-10-03 22:07:47.272837
61,179,5,2025-08-31 22:07:47.272850
61,283,4,2025-07-12 22:07:47.272864
61,479,5,2025-05-19 22:07:47.272877
61,60,3,2025-07-22 22:07:47.272891
61,371,3,2024-12-02 22:07:47.272904
61,386,4,2025-07-24 22:07:47.272917
61,14,4,2025-09-23 22:07:47.272930
61,137,5,2025-08-08 22:07:47.272944
61,229,5,2025-04-10 22:07:47.272957
61,343,4,2025-09-03 22:07:47.272970
61,230,2,2025-05-01 22:07:47.272983
61,180,4,2025-09-13 22:07:47.272997
61,313,5,2025-06-23 22:07:47.273010
61,40,3,2024-12-02 22:07:47.273023
61,221,5,2025-07-27 22:07:47.273037
61,415,5,2025-03-11 22:07:47.273050
61,320,5,2025-08-24 22:07:47.273063
61,143,5,2025-07-25 22:07:47.273076
61,287,4,2025-07-12 22:07:47.273090
61,259,3,2025-02-14 22:07:47.273103
61,364,4,2025-07-28 22:07:47.273211
61,68,2,2025-07-24 22:07:47.273239
61,160,4,2025-07-05 22:07:47.273256
61,344,4,2025-09-29 22:07:47.273270
61,442,4,2024-10-12 22:07:47.273284
61,211,3,2025-09-07 22:07:47.273306
61,485,4,2025-07-08 22:07:47.273319
62,403,4,2025-08-02 22:07:47.273380
62,272,5,2025-04-10 22:07:47.273400
62,402,4,2025-03-07 22:07:47.273414
62,347,5,2025-01-18 22:07:47.273427
62,276,3,2025-06-05 22:07:47.273441
62,405,5,2025-04-30 22:07:47.273454
62,157,5,2024-11-07 22:07:47.273467
62,288,4,2025-07-15 22:07:47.273481
62,478,3,2025-03-16 22:07:47.273494
62,341,4,2024-11-22 22:07:47.273541
62,335,5,2025-07-26 22:07:47.273576
62,467,4,2025-05-25 22:07:47.273593
62,202,3,2025-06-24 22:07:47.273607
62,331,5,2025-07-11 22:07:47.273620
62,487,3,2025-07-14 22:07:47.273633
62,210,3,2025-05-04 22:07:47.273646
62,284,2,2024-11-02 22:07:47.273659
62,470,3,2025-04-09 22:07:47.273680
62,415,2,2023-09-02 22:07:47.273698
62,60,4,2024-10-28 22:07:47.273712
62,151,5,2025-01-31 22:07:47.273725
62,181,5,2025-09-17 22:07:47.273738
62,354,4,2025-08-08 22:07:47.273751
62,238,5,2024-01-19 22:07:47.273764
62,166,5,2025-09-14 22:07:47.273778
62,458,4,2025-07-10 22:07:47.273791
62,195,2,2025-09-18 22:07:47.273804
62,468,4,2023-02-14 22:07:47.273817
62,407,4,2025-03-28 22:07:47.273832
62,107,4,2025-03-05 22:07:47.273845
62,57,5,2025-04-14 22:07:47.273858
62,83,2,2025-05-26 22:07:47.273871
62,438,5,2025-07-02 22:07:47.273883
62,22,4,2025-09-16 22:07:47.273896
62,360,2,2024-08-19 22:07:47.273909
62,199,3,2025-07-28 22:07:47.273923
62,197,4,2023-11-29 22:07:47.273936
62,102,2,2024-11-01 22:07:47.273949
62,250,3,2024-09-25 22:07:47.273962
62,253,5,2025-07-15 22:07:47.273975
62,33,2,2025-09-07 22:07:47.273988
62,247,5,2025-09-07 22:07:47.274008
62,219,3,2025-08-24 22:07:47.274025
62,74,4,2025-09-23 22:07:47.274039
62,475,5,2024-09-10 22:07:47.274052
62,13,4,2025-04-02 22:07:47.274065
63,282,4,2025-09-26 22:07:47.274142
63,140,2,2025-10-07 22:07:47.274158
63,407,4,2025-03-24 22:07:47.274172
63,80,2,2025-08-01 22:07:47.274186
63,217,5,2025-09-17 22:07:47.274199
63,223,3,2025-06-20 22:07:47.274213
63,253,5,2025-08-11 22:07:47.274226
63,33,5,2025-07-13 22:07:47.274239
63,396,4,2025-09-12 22:07:47.274252
63,188,4,2025-08-14 22:07:47.274265
63,461,4,2025-08-19 22:07:47.274278
63,481,4,2024-09-15 22:07:47.274291
63,318,4,2025-09-05 22:07:47.274304
63,248,4,2025-03-24 22:07:47.274317
63,343,2,2025-06-05 22:07:47.274331
63,147,3,2025-06-05 22:07:47.274344
63,477,5,2025-09-04 22:07:47.274357
63,330,2,2025-08-07 22:07:47.274370
63,347,5,2025-01-06 22:07:47.274383
63,367,1,2025-06-28 22:07:47.274396
63,36,3,2025-03-19 22:07:47.274409
63,345,4,2023-12-11 22:07:47.274422
63,273,3,2025-04-14 22:07:47.274435
63,138,4,2024-10-24 22:07:47.274448
63,129,4,2025-02-18 22:07:47.274469
63,112,3,2025-06-16 22:07:47.274485
63,472,5,2024-02-18 22:07:47.274498
63,276,4,2025-07-07 22:07:47.274625
63,87,5,2025-10-03 22:07:47.274645
63,331,2,2025-03-06 22:07:47.274660
63,277,3,2024-02-12 22:07:47.274673
63,382,4,2025-06-18 22:07:47.274686
63,260,4,2024-12-21 22:07:47.274699
64,271,4,2025-07-06 22:07:47.274760
64,469,3,2025-05-25 22:07:47.274775
64,93,3,2024-01-25 22:07:47.274788
64,275,4,2025-10-07 22:07:47.274802
64,51,2,2025-08-03 22:07:47.274815
64,280,2,2024-07-17 22:07:47.274828
64,3,5,2023-11-01 22:07:47.274841
64,153,4,2025-03-15 22:07:47.274853
64,52,5,2024-03-02 22:07:47.274867
64,65,5,2024-09-08 22:07:47.274880
64,428,4,2025-10-08 22:07:47.274893
64,294,4,2025-03-21 22:07:47.274916
64,125,4,2024-10-29 22:07:47.274933
64,366,5,2025-04-09 22:07:47.274948
64,284,1,2025-07-08 22:07:47.274961
64,482,3,2025-07-18 22:07:47.274974
64,470,4,2025-09-25 22:07:47.274987
64,323,1,2025-06-16 22:07:47.275000
64,137,5,2025-10-02 22:07:47.275013
64,412,5,2025-07-04 22:07:47.275026
64,55,2,2025-04-24 22:07:47.275039
64,31,5,2025-05-05 22:07:47.275052
64,384,4,2024-11-03 22:07:47.275065
64,194,5,2025-09-23 22:07:47.275079
64,362,4,2024-02-20 22:07:47.275092
64,415,4,2024-10-11 22:07:47.275105
64,311,4,2025-07-24 22:07:47.275118
64,346,4,2025-05-26 22:07:47.275131
64,204,5,2023-10-07 22:07:47.275144
64,192,5,2023-01-29 22:07:47.275157
64,88,3,2024-07-13 22:07:47.275170
64,390,3,2025-09-13 22:07:47.275183
64,283,4,2025-06-09 22:07:47.275196
64,479,5,2025-05-26 22:07:47.275209
64,61,5,2025-09-22 22:07:47.275222
64,92,5,2024-12-28 22:07:47.275235
64,388,4,2025-07-13 22:07:47.275247
64,13,5,2025-05-29 22:07:47.275260
64,278,4,2025-05-01 22:07:47.275273
64,72,3,2025-09-25 22:07:47.275286
64,76,4,2024-04-17 22:07:47.275306
64,379,4,2024-11-18 22:07:47.275322
64,359,4,2024-01-14 22:07:47.275335
64,478,4,2025-09-27 22:07:47.275348
64,11,5,2025-02-06 22:07:47.275361
64,237,4,2025-07-21 22:07:47.275374
64,185,3,2025-05-30 22:07:47.275389
64,487,4,2025-04-19 22:07:47.275402
64,80,4,2025-05-06 22:07:47.275415
64,69,2,2025-02-12 22:07:47.275428
65,259,5,2025-09-18 22:07:47.275481
65,85,4,2025-08-14 22:07:47.275498
65,144,5,2025-10-03 22:07:47.275512
65,76,4,2025-08-13 22:07:47.275525
65,412,5,2025-07-26 22:07:47.275538
65,15,3,2025-02-14 22:07:47.275551
65,47,3,2025-05-29 22:07:47.275564
65,244,2,2025-01-24 22:07:47.275577
65,373,4,2025-09-08 22:07:47.275590
65,359,4,2025-09-17 22:07:47.275603
65,8,4,2025-04-04 22:07:47.275615
65,477,5,2025-09-06 22:07:47.275628
65,116,4,2025-07-05 22:07:47.275641
65,335,4,2025-05-22 22:07:47.275654
65,456,3,2025-06-07 22:07:47.275667
65,243,4,2025-06-08 22:07:47.275680
65,137,1,2025-08-10 22:07:47.275703
65,438,4,2025-07-13 22:07:47.275718
65,399,2,2025-06-11 22:07:47.275731
65,422,4,2025-09-29 22:07:47.275744
65,303,5,2024-01-27 22:07:47.275757
65,208,1,2025-08-26 22:07:47.275770
65,449,4,2025-08-20 22:07:47.275782
65,86,5,2025-07-26 22:07:47.275795
65,196,3,2025-10-08 22:07:47.275810
66,333,5,2022-02-01 22:07:47.275862
66,465,3,2025-07-03 22:07:47.275882
66,319,3,2025-08-16 22:07:47.275896
66,387,4,2025-08-03 22:07:47.275909
66,395,4,2025-05-07 22:07:47.275922
66,436,5,2025-01-24 22:07:47.275935
66,214,2,2025-09-12 22:07:47.275948
66,88,5,2024-10-31 22:07:47.275961
66,131,4,2025-09-11 22:07:47.275974
66,216,5,2025-08-17 22:07:47.275987
66,414,1,2024-05-10 22:07:47.276000
66,156,5,2025-02-14 22:07:47.276013
66,466,1,2025-05-11 22:07:47.276026
66,379,4,2024-12-28 22:07:47.276039
66,253,4,2024-02-03 22:07:47.276052
66,148,3,2025-09-24 22:07:47.276065
66,423,3,2025-03-06 22:07:47.276086
66,279,4,2025-01-13 22:07:47.276102
66,7,2,2024-08-02 22:07:47.276252
66,163,3,2025-08-22 22:07:47.276275
66,29,4,2025-08-22 22:07:47.276293
66,62,4,2025-06-26 22:07:47.276310
66,302,3,2025-07-31 22:07:47.276343
66,174,4,2025-07-16 22:07:47.276361
66,364,4,2025-01-16 22:07:47.276377
66,32,3,2025-03-25 22:07:47.276391
66,355,4,2024-11-19 22:07:47.276404
66,497,5,2025-09-04 22:07:47.276417
66,238,2,2025-04-01 22:07:47.276430
66,192,5,2025-08-06 22:07:47.276443
66,305,4,2024-12-17 22:07:47.276456
66,398,5,2025-03-10 22:07:47.276469
67,262,5,2025-02-11 22:07:47.276541
67,228,5,2025-08-25 22:07:47.276560
67,12,3,2024-11-21 22:07:47.276574
67,329,3,2025-05-18 22:07:47.276587
67,42,4,2025-06-30 22:07:47.276601
67,22,2,2025-02-23 22:07:47.276614
67,261,5,2025-10-06 22:07:47.276627
67,198,4,2025-06-04 22:07:47.276641
67,285,3,2025-09-03 22:07:47.276654
67,295,3,2025-01-23 22:07:47.276671
67,95,4,2023-08-06 22:07:47.276684
67,31,3,2024-01-19 22:07:47.276698
67,441,4,2025-09-07 22:07:47.276711
67,339,2,2025-04-04 22:07:47.276733
67,117,5,2025-01-06 22:07:47.276748
67,197,4,2025-09-01 22:07:47.276762
67,108,2,2025-10-08 22:07:47.276775
67,199,2,2024-12-22 22:07:47.276789
67,166,5,2025-08-15 22:07:47.276803
67,175,5,2025-08-25 22:07:47.276816
67,33,3,2025-08-19 22:07:47.276829
67,427,2,2025-08-26 22:07:47.276842
67,377,4,2025-06-27 22:07:47.276855
67,492,3,2025-05-17 22:07:47.276868
67,178,4,2023-11-05 22:07:47.276881
67,336,5,2024-04-22 22:07:47.276894
67,325,4,2025-02-24 22:07:47.276907
67,123,3,2025-01-02 22:07:47.276920
67,241,3,2025-09-07 22:07:47.276933
67,164,1,2025-06-03 22:07:47.276946
67,281,3,2023-05-28 22:07:47.276959
67,470,3,2024-09-01 22:07:47.276972
67,121,3,2025-01-05 22:07:47.276985
67,465,4,2025-04-26 22:07:47.276999
67,293,4,2025-02-28 22:07:47.277012
67,402,4,2025-05-03 22:07:47.277025
67,254,4,2025-08-07 22:07:47.277038
67,474,3,2025-10-05 22:07:47.277051
67,457,5,2024-12-30 22:07:47.277064
67,131,3,2025-07-11 22:07:47.277077
67,65,4,2025-07-19 22:07:47.277090
67,69,5,2025-01-23 22:07:47.277103
67,143,5,2024-06-27 22:07:47.277123
67,96,4,2025-04-01 22:07:47.277140
67,9,4,2025-02-22 22:07:47.277154
67,249,5,2024-12-18 22:07:47.277167
67,288,2,2024-04-29 22:07:47.277180
67,464,4,2025-09-11 22:07:47.277193
67,328,5,2025-07-12 22:07:47.277206
67,150,5,2024-01-25 22:07:47.277219
67,342,3,2024-09-14 22:07:47.277232
67,24,5,2025-02-28 22:07:47.277245
68,40,5,2024-11-23 22:07:47.277301
68,127,4,2025-08-21 22:07:47.277318
68,300,4,2025-03-17 22:07:47.277332
68,155,3,2024-12-16 22:07:47.277345
68,205,3,2024-04-18 22:07:47.277358
68,1,4,2024-09-28 22:07:47.277371
68,53,4,2025-04-30 22:07:47.277384
68,299,4,2024-11-09 22:07:47.277398
68,88,4,2024-11-23 22:07:47.277411
68,115,3,2025-08-04 22:07:47.277424
68,169,3,2024-11-22 22:07:47.277436
68,107,2,2024-11-25 22:07:47.277450
68,26,4,2025-09-22 22:07:47.277463
68,89,4,2025-07-29 22:07:47.277475
68,38,4,2025-06-03 22:07:47.277490
68,231,3,2024-09-07 22:07:47.277511
68,350,4,2025-06-03 22:07:47.277527
68,335,5,2025-09-20 22:07:47.281531
68,21,4,2025-06-27 22:07:47.281583
68,167,4,2025-09-16 22:07:47.281603
68,367,2,2025-06-23 22:07:47.281619
68,87,1,2025-08-11 22:07:47.281633
68,330,3,2025-05-27 22:07:47.281647
68,83,1,2025-02-25 22:07:47.281660
68,492,5,2025-02-05 22:07:47.281674
68,181,5,2025-03-16 22:07:47.281687
68,50,4,2025-08-20 22:07:47.281700
68,91,3,2025-07-24 22:07:47.281713
68,425,1,2024-06-07 22:07:47.281727
68,118,5,2025-09-16 22:07:47.281741
68,469,4,2025-06-04 22:07:47.281756
68,424,4,2025-04-07 22:07:47.281769
68,397,2,2025-03-07 22:07:47.281783
69,68,4,2025-03-05 22:07:47.281896
69,274,2,2025-03-28 22:07:47.281918
69,344,3,2025-09-11 22:07:47.281933
69,86,5,2025-06-07 22:07:47.281946
69,26,5,2025-09-20 22:07:47.281959
69,246,2,2025-05-25 22:07:47.281972
69,73,3,2025-10-08 22:07:47.281986
69,475,3,2025-08-20 22:07:47.282000
69,89,3,2024-08-15 22:07:47.282013
69,33,4,2025-02-23 22:07:47.282027
69,485,1,2024-11-06 22:07:47.282040
69,127,3,2025-07-27 22:07:47.282054
69,69,1,2025-06-25 22:07:47.282067
69,32,5,2025-07-05 22:07:47.282080
69,446,5,2024-08-30 22:07:47.282094
69,13,2,2025-07-28 22:07:47.282112
69,416,5,2025-10-02 22:07:47.282127
69,21,5,2024-06-22 22:07:47.282140
69,396,5,2025-01-09 22:07:47.282154
69,218,5,2025-03-03 22:07:47.282166
69,305,4,2025-09-26 22:07:47.282180
69,379,5,2024-06-24 22:07:47.282193
69,211,4,2025-05-09 22:07:47.282218
69,295,4,2024-09-15 22:07:47.282232
69,10,1,2025-03-27 22:07:47.282245
69,470,5,2025-09-17 22:07:47.282258
69,467,5,2023-11-22 22:07:47.282271
69,308,5,2025-06-06 22:07:47.282284
69,50,4,2025-02-06 22:07:47.282297
69,382,3,2025-09-24 22:07:47.282310
69,291,5,2025-03-21 22:07:47.282327
69,381,3,2025-10-05 22:07:47.282341
69,34,4,2024-09-20 22:07:47.282354
69,66,4,2025-09-22 22:07:47.282367
69,324,4,2025-07-30 22:07:47.282380
69,3,2,2025-05-19 22:07:47.282393
69,444,4,2025-05-16 22:07:47.282406
69,233,5,2025-05-29 22:07:47.282420
69,166,5,2024-10-05 22:07:47.282432
69,320,4,2025-09-27 22:07:47.282446
69,367,5,2024-06-24 22:07:47.282459
69,23,4,2025-05-12 22:07:47.282472
69,462,3,2025-10-06 22:07:47.282611
69,392,4,2025-09-11 22:07:47.282657
69,353,3,2025-05-30 22:07:47.282679
69,183,5,2024-10-01 22:07:47.282698
69,458,5,2025-05-30 22:07:47.282717
69,11,4,2024-10-28 22:07:47.282734
69,478,4,2025-08-29 22:07:47.282754
69,386,4,2024-04-27 22:07:47.282771
69,315,2,2025-08-23 22:07:47.282788
69,376,4,2024-03-25 22:07:47.282804
69,43,2,2025-02-27 22:07:47.282821
69,480,2,2025-05-13 22:07:47.282837
69,110,4,2025-09-30 22:07:47.282854
69,340,5,2024-11-14 22:07:47.282870
69,459,3,2025-09-11 22:07:47.282887
69,369,3,2024-07-16 22:07:47.282903
70,99,5,2025-06-18 22:07:47.283000
70,40,5,2024-12-18 22:07:47.283029
70,386,4,2024-04-12 22:07:47.283045
70,208,5,2024-11-05 22:07:47.283058
70,384,4,2025-05-12 22:07:47.283072
70,408,3,2025-08-12 22:07:47.283085
70,351,4,2025-04-19 22:07:47.283098
70,78,3,2024-05-15 22:07:47.283111
70,121,4,2025-05-12 22:07:47.283124
70,300,4,2025-09-27 22:07:47.283137
70,324,5,2025-07-24 22:07:47.283150
70,152,4,2025-04-04 22:07:47.283164
70,237,4,2025-05-12 22:07:47.283177
70,212,3,2025-08-04 22:07:47.283190
70,48,4,2024-12-01 22:07:47.283203
70,213,4,2025-08-24 22:07:47.283216
70,323,2,2025-03-05 22:07:47.283229
70,127,4,2025-09-12 22:07:47.283241
70,312,4,2025-08-23 22:07:47.283255
70,459,4,2025-07-27 22:07:47.283267
70,403,5,2025-08-18 22:07:47.283280
70,407,4,2024-01-06 22:07:47.283293
70,344,3,2025-03-16 22:07:47.283308
70,333,3,2025-09-15 22:07:47.283331
70,303,4,2024-05-31 22:07:47.283346
70,50,4,2025-03-26 22:07:47.283360
70,409,4,2025-06-23 22:07:47.283373
70,371,4,2025-08-09 22:07:47.283386
70,57,4,2025-06-14 22:07:47.283398
70,105,5,2025-07-15 22:07:47.283411
70,431,4,2025-08-21 22:07:47.283425
70,292,3,2025-03-13 22:07:47.283438
70,205,5,2025-06-06 22:07:47.283450
70,486,3,2024-06-13 22:07:47.283468
70,248,2,2025-01-26 22:07:47.283481
70,250,4,2025-02-16 22:07:47.283494
70,81,5,2025-01-21 22:07:47.283507
70,246,3,2025-07-13 22:07:47.283520
71,231,3,2025-07-25 22:07:47.283579
71,75,5,2024-07-08 22:07:47.283596
71,167,3,2025-10-04 22:07:47.283610
71,387,5,2025-07-06 22:07:47.283624
71,259,3,2025-07-15 22:07:47.283637
71,30,4,2025-07-05 22:07:47.283650
71,344,4,2025-09-22 22:07:47.283663
71,374,5,2024-04-05 22:07:47.283676
71,179,5,2024-08-12 22:07:47.283689
71,101,4,2025-08-20 22:07:47.283702
71,7,1,2025-09-18 22:07:47.283726
71,53,3,2025-05-21 22:07:47.283740
71,20,5,2025-06-16 22:07:47.283753
71,162,4,2025-02-13 22:07:47.283766
71,282,3,2024-04-16 22:07:47.283779
71,378,4,2025-08-05 22:07:47.283792
71,405,5,2025-03-26 22:07:47.283805
71,251,4,2025-04-18 22:07:47.283818
71,79,4,2025-09-05 22:07:47.283831
71,85,5,2024-01-06 22:07:47.283844
71,133,4,2025-02-21 22:07:47.283857
71,294,5,2025-07-07 22:07:47.283870
71,332,5,2025-02-22 22:07:47.283883
71,258,4,2025-02-24 22:07:47.283896
71,123,4,2025-09-15 22:07:47.283909
71,150,5,2025-04-25 22:07:47.283922
71,15,5,2025-09-05 22:07:47.283934
71,51,4,2024-12-21 22:07:47.283947
71,199,5,2024-08-03 22:07:47.283960
71,435,5,2025-08-13 22:07:47.283973
71,200,5,2025-09-01 22:07:47.283986
71,327,3,2025-09-15 22:07:47.284000
71,52,5,2025-09-16 22:07:47.284013
71,368,2,2025-08-13 22:07:47.284026
71,103,4,2024-08-10 22:07:47.284039
71,475,4,2025-05-03 22:07:47.284051
71,276,3,2025-08-08 22:07:47.284064
71,498,2,2025-06-25 22:07:47.284077
71,21,4,2025-08-03 22:07:47.284090
71,395,5,2023-08-05 22:07:47.284112
71,438,2,2025-10-05 22:07:47.284127
72,362,5,2025-09-29 22:07:47.284368
72,302,2,2025-06-13 22:07:47.284413
72,15,5,2025-04-29 22:07:47.284431
72,227,4,2025-06-20 22:07:47.284445
72,35,1,2025-03-14 22:07:47.284458
72,422,4,2025-09-24 22:07:47.284476
72,128,3,2025-06-01 22:07:47.284491
72,493,4,2025-01-02 22:07:47.284504
72,168,4,2025-03-05 22:07:47.284518
72,37,4,2025-03-15 22:07:47.284531
72,396,4,2024-11-15 22:07:47.284543
72,172,4,2024-10-14 22:07:47.284557
72,454,4,2025-09-04 22:07:47.284569
72,398,3,2025-07-20 22:07:47.284583
72,32,2,2025-02-15 22:07:47.284596
72,205,4,2025-04-13 22:07:47.284609
72,184,4,2025-05-05 22:07:47.284622
72,78,1,2025-09-18 22:07:47.284634
72,459,4,2025-08-09 22:07:47.284648
72,163,2,2025-07-21 22:07:47.284660
72,226,3,2025-10-03 22:07:47.284673
72,382,4,2025-10-03 22:07:47.284686
72,322,1,2024-11-28 22:07:47.284699
72,144,3,2025-04-24 22:07:47.284713
72,289,3,2024-04-25 22:07:47.284726
72,40,4,2025-07-08 22:07:47.284739
72,53,3,2025-09-09 22:07:47.284752
72,433,5,2025-06-10 22:07:47.284765
72,56,3,2024-05-22 22:07:47.284788
72,60,4,2025-05-05 22:07:47.284803
72,397,5,2024-10-15 22:07:47.284816
72,483,4,2024-07-27 22:07:47.284829
72,89,5,2024-04-09 22:07:47.284842
72,38,3,2025-06-29 22:07:47.284855
72,407,3,2024-10-11 22:07:47.284868
73,34,4,2025-07-18 22:07:47.284940
73,455,4,2025-09-10 22:07:47.284957
73,345,5,2025-09-11 22:07:47.284971
73,7,4,2025-06-13 22:07:47.284986
73,421,1,2025-03-02 22:07:47.284999
73,393,4,2025-05-24 22:07:47.285012
73,269,5,2025-08-14 22:07:47.285025
73,39,5,2024-09-03 22:07:47.285038
73,156,5,2025-07-17 22:07:47.285052
73,427,3,2025-06-02 22:07:47.285065
73,329,3,2025-09-28 22:07:47.285078
73,201,3,2025-06-04 22:07:47.285091
73,23,2,2024-03-10 22:07:47.285104
73,150,4,2025-09-09 22:07:47.285117
73,453,5,2024-04-30 22:07:47.285130
73,216,3,2025-09-08 22:07:47.285143
73,262,3,2024-10-16 22:07:47.285161
73,230,3,2024-12-10 22:07:47.285180
73,60,4,2025-03-12 22:07:47.285194
73,163,4,2025-07-09 22:07:47.285207
73,118,2,2025-07-12 22:07:47.285220
73,160,4,2024-07-09 22:07:47.285233
73,337,5,2025-10-02 22:07:47.285246
73,210,2,2024-09-26 22:07:47.285259
73,112,5,2025-09-27 22:07:47.285272
73,69,4,2025-07-09 22:07:47.285286
73,405,4,2025-03-17 22:07:47.285300
73,78,5,2025-08-05 22:07:47.285313
74,326,4,2025-07-31 22:07:47.285366
74,75,3,2025-05-28 22:07:47.285383
74,64,4,2025-07-29 22:07:47.285396
74,192,3,2024-01-30 22:07:47.285410
74,437,5,2024-11-03 22:07:47.285423
74,257,3,2025-08-28 22:07:47.285436
74,157,5,2025-08-29 22:07:47.285449
74,214,4,2025-08-19 22:07:47.285463
74,33,4,2024-09-19 22:07:47.285476
74,182,5,2022-08-24 22:07:47.285490
74,223,5,2025-02-28 22:07:47.285502
74,109,4,2025-09-27 22:07:47.285515
74,465,4,2025-08-22 22:07:47.285529
74,344,5,2025-05-02 22:07:47.285542
74,49,4,2025-02-27 22:07:47.285563
